sbytes,dbytes,rate,sttl,sload,dload,ct_state_ttl,ct_dst_src_ltm,ct_srv_dst,attack_cat,label
858,1430,20.031375,62,6519.685547,10854.89648,1,2,2,Normal,0
862,1100,47.60558,62,17384.4375,21573.72852,1,2,2,Normal,0
534,268,58.558755,254,15022.27246,6995.819336,1,10,10,Normal,0
872,1118,23.502673,62,8682.164062,10827.81934,1,2,2,Normal,0
954,1126,25.1963,62,9282.847656,10460.44238,1,3,3,Normal,0
850,1216,34.995265,62,12598.2959,17522.33594,1,2,2,Normal,0
838,1272,22.231973,62,7067.427246,10718.15137,1,2,3,Normal,0
866,1346,18.989449,62,6970.244629,10526.85645,1,2,2,Normal,0
862,1328,22.799389,62,8325.800781,12467.24219,1,2,2,Normal,0
838,1248,34.497594,62,12256.79199,17727.70508,1,3,4,Normal,0
534,268,38.832337,254,9961.789062,4639.169922,1,12,12,Normal,0
534,268,78.899611,254,20240.38086,9425.874023,1,12,12,Normal,0
534,354,38.285787,254,8666.100586,5585.220703,1,12,12,Normal,0
534,268,40.660214,254,10430.7002,4857.540039,1,12,12,Normal,0
534,354,36.97123,254,8368.546875,5393.450195,1,12,12,Normal,0
534,268,54.205049,254,13905.40137,6475.696289,1,12,12,Normal,0
534,268,38.258864,254,9814.673828,4570.65918,1,12,12,Normal,0
534,268,59.292053,254,15210.3877,7083.423828,1,12,12,Normal,0
534,268,60.994207,254,15647.04688,7286.774414,1,12,12,Normal,0
534,268,36.630127,254,9396.848633,4376.079102,1,12,12,Normal,0
534,268,40.910058,254,10494.79297,4887.388184,1,3,3,Normal,0
534,268,53.595735,254,13749.09277,6402.903809,1,12,12,Normal,0
534,354,30.873952,254,6988.409668,4503.964844,1,12,12,Normal,0
868,1100,32.777527,62,12062.12988,14854.00391,1,2,2,Normal,0
854,1286,27.200304,62,9843.30957,14412.96094,1,2,2,Normal,0
920,1106,29.441982,62,10462.75098,11999.93164,1,2,2,Normal,0
870,1108,46.080075,62,16979.15234,21034.19922,1,2,2,Normal,0
850,1188,24.518185,62,7897.436523,11046.08789,1,2,2,Normal,0
848,1286,22.156556,62,7127.414062,10803.07031,1,2,2,Normal,0
840,1390,42.308658,62,15051.92773,24230.41797,1,3,2,Normal,0
852,1124,49.954745,62,18030.72461,23131.98633,1,3,4,Normal,0
840,1302,25.768966,62,8202.668945,12716.30664,1,3,3,Normal,0
860,1176,27.117304,62,9877.079102,13131.15527,1,2,2,Normal,0
534,268,38.079958,254,9768.77832,4549.285645,1,8,8,Normal,0
872,1296,24.560179,62,8117.785645,12068.09668,1,2,2,Normal,0
846,1106,26.779202,62,9602.707031,12198.71387,1,1,1,Normal,0
868,1260,52.228307,62,19220.01758,27109.5625,1,3,3,Normal,0
944,1116,24.866311,62,9067.041992,10229.21484,1,3,3,Normal,0
844,1294,18.30817,62,5858.614258,8980.639648,1,1,1,Normal,0
870,1248,29.299786,62,10796.10938,15056.64258,1,2,2,Normal,0
852,1134,43.775169,62,15800.26074,20455.87891,1,2,2,Normal,0
858,1414,20.327617,62,6616.104492,10895.60254,1,3,2,Normal,0
860,1380,28.207446,62,9192.658203,14751.00977,1,1,1,Normal,0
534,268,36.60331,254,9389.96875,4372.875488,1,8,8,Normal,0
874,1224,28.916867,62,9582.136719,13417.42578,1,2,2,Normal,0
840,1318,29.456971,62,10479.75098,15996.86816,1,2,2,Normal,0
838,1120,24.997905,62,8881.608398,11528.44531,1,2,2,Normal,0
852,1404,28.493916,62,9202.035156,15164.76172,1,3,3,Normal,0
862,1100,27.642906,62,10094.53906,12527.11426,1,3,3,Normal,0
838,1474,35.991118,62,11441.38672,20109.56445,1,3,2,Normal,0
852,1176,28.149936,62,10160.4707,13631.19238,1,3,2,Normal,0
652,1106,29.092678,62,11510.12109,19507.96289,1,3,1,Normal,0
534,268,34.935881,254,8962.217773,4173.67334,1,8,8,Normal,0
756,354,24.04067,254,7704.327637,3507.109619,1,2,2,Normal,0
756,354,23.354022,254,7484.276855,3406.939697,1,2,2,Normal,0
534,354,27.22932,254,6163.436523,3972.277344,1,8,8,Normal,0
756,354,25.839911,254,8280.931641,3769.587158,1,4,5,Normal,0
756,268,30.475107,254,11068.55859,3640.759521,1,4,5,Normal,0
756,268,26.681182,254,9690.605469,3187.511963,1,5,5,Normal,0
210,0,111111.1072,254,93333328.0,0.0,2,1,1,Normal,0
286,0,111111.1072,254,127111104.0,0.0,2,4,4,Normal,0
534,354,33.755276,254,7640.605957,4924.298828,1,8,8,Normal,0
534,354,19.788403,254,4479.163086,2886.778809,1,2,3,Normal,0
534,268,51.950032,254,13326.91504,6206.297363,1,8,8,Normal,0
534,268,38.111789,254,9776.944336,4553.088379,1,8,8,Normal,0
534,268,38.111789,254,9776.944336,4553.088379,1,8,8,Normal,0
534,268,23.281947,254,5972.595215,2781.416504,1,3,3,Normal,0
534,354,21.294266,254,4820.019531,3106.45752,1,3,3,Normal,0
534,354,28.014667,254,6341.202148,4086.845459,1,3,3,Normal,0
534,354,31.505051,254,7131.260742,4596.030762,1,6,6,Normal,0
534,268,26.462914,254,6788.619629,3161.436279,1,3,3,Normal,0
534,354,31.413651,254,7110.572266,4582.697266,1,6,6,Normal,0
534,354,31.505051,254,7131.260742,4596.030762,1,6,6,Normal,0
534,354,31.413651,254,7110.572266,4582.697266,1,6,6,Normal,0
534,354,27.770381,254,6285.907227,4051.208496,1,6,6,Normal,0
534,268,48.877128,254,12538.61231,5839.1875,1,6,6,Normal,0
534,268,20.807844,254,5337.905762,2485.84375,1,3,3,Normal,0
534,268,38.80692,254,9955.268555,4636.133301,1,3,3,Normal,0
534,268,25.191328,254,6462.415039,3009.523926,1,3,3,Normal,0
534,354,25.615602,254,5798.166992,3736.864258,1,3,3,Normal,0
534,268,36.16907,254,9278.572266,4320.998047,1,3,3,Normal,0
534,268,27.616783,254,7084.625488,3299.284912,1,2,2,Normal,0
534,268,29.286294,254,7512.910645,3498.73584,1,4,5,Normal,0
534,354,22.335886,254,5055.793457,3258.411621,1,4,5,Normal,0
534,354,25.641374,254,5804.000488,3740.624023,1,3,3,Normal,0
90,0,111111.1072,254,40000000.0,0.0,2,3,3,Normal,0
90,0,111111.1072,254,40000000.0,0.0,2,3,3,Normal,0
534,354,18.778139,254,4250.487305,2739.39917,1,4,4,Normal,0
534,268,36.857754,254,9455.242188,4403.272949,1,4,4,Normal,0
534,354,24.991437,254,5656.885254,3645.80957,1,4,4,Normal,0
104,0,100000.0025,254,41600000.0,0.0,2,6,6,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,6,6,Normal,0
588,354,19.189026,254,4785.96875,2799.340332,1,2,2,Normal,0
534,268,28.403172,254,7286.360352,3393.232178,1,4,4,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,3,3,Normal,0
588,354,18.951809,254,4726.804199,2764.734375,1,2,2,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,5,6,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,5,5,Normal,0
104,0,250000.0006,254,104000000.0,0.0,2,5,5,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,3,3,Normal,0
104,0,142857.1409,254,59428572.0,0.0,2,4,2,Normal,0
534,354,24.795981,254,5612.643066,3617.296143,1,3,3,Normal,0
104,0,250000.0006,254,104000000.0,0.0,2,2,2,Normal,0
104,0,100000.0025,254,41600000.0,0.0,2,1,1,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,1,1,Normal,0
588,354,19.798982,254,4938.099121,2888.322021,1,3,3,Normal,0
104,0,90909.0902,254,37818180.0,0.0,2,1,1,Normal,0
104,0,250000.0006,254,104000000.0,0.0,2,4,2,Normal,0
104,0,166666.6608,254,69333328.0,0.0,2,4,2,Normal,0
104,0,250000.0006,254,104000000.0,0.0,2,4,4,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,4,4,Normal,0
104,0,250000.0006,254,104000000.0,0.0,2,4,4,Normal,0
104,0,166666.6608,254,69333328.0,0.0,2,4,4,Normal,0
104,0,250000.0006,254,104000000.0,0.0,2,2,2,Normal,0
104,0,100000.0025,254,41600000.0,0.0,2,2,2,Normal,0
534,268,21.905326,254,5619.446289,2616.956299,1,2,2,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,3,3,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,3,3,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,3,3,Normal,0
104,0,100000.0025,254,41600000.0,0.0,2,4,3,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,4,3,Normal,0
104,0,83333.33039,254,34666664.0,0.0,2,4,3,Normal,0
104,0,166666.6608,254,69333328.0,0.0,2,3,3,Normal,0
104,0,200000.0051,254,83200000.0,0.0,2,1,1,Normal,0
802,764,17.931501,254,3958.212891,3772.256592,1,2,3,Normal,0
534,268,30.178294,254,7741.738281,3605.300049,1,3,3,Normal,0
534,268,26.235976,254,6730.402344,3134.324707,1,3,3,Normal,0
534,354,16.33246,254,3696.900391,2382.617676,1,3,3,Normal,0
534,268,32.637643,254,8372.643555,3899.110352,1,3,3,Normal,0
534,268,29.961469,254,7686.115234,3579.396729,1,1,1,Normal,0
588,354,23.281356,254,5806.644043,3396.338867,1,4,3,Normal,0
588,354,22.330196,254,5569.413574,3257.581543,1,2,2,Normal,0
534,354,22.443489,254,5080.149902,3274.109131,1,2,2,Normal,0
534,354,24.709518,254,5593.071777,3604.682617,1,3,4,Normal,0
588,354,20.008969,254,4990.472168,2918.955566,1,2,3,Normal,0
534,268,24.924189,254,6393.885254,2977.609863,1,2,2,Normal,0
588,268,30.428371,254,8601.085938,3635.176025,1,3,3,Normal,0
534,268,24.071058,254,6175.028809,2875.688965,1,3,4,Normal,0
534,268,24.233337,254,6216.658691,2895.075928,1,3,4,Normal,0
534,268,22.845863,254,5860.725586,2729.319092,1,2,2,Normal,0
588,354,18.391521,254,4587.061523,2682.998291,1,1,1,Normal,0
588,268,21.285321,254,6016.650391,2542.88623,1,1,1,Normal,0
534,354,19.830553,254,4488.704102,2892.927734,1,4,5,Normal,0
534,354,23.871744,254,5403.439453,3482.466064,1,4,5,Normal,0
204,0,111111.1072,254,90666664.0,0.0,2,3,3,Normal,0
774,556,24.882134,254,6222.697266,4335.982422,1,1,1,Normal,0
774,556,22.236425,254,5561.039551,3874.938721,1,2,2,Normal,0
774,556,25.249892,254,6314.668457,4400.067871,1,2,2,Normal,0
774,556,23.226247,254,5808.581543,4047.426025,1,2,2,Normal,0
774,642,26.040772,254,5991.460938,4908.164551,1,2,2,Normal,0
774,556,28.690073,254,7175.012695,4999.557129,1,2,2,Normal,0
774,556,27.077938,254,6771.838867,4718.625,1,4,3,Normal,0
534,268,30.508641,254,7826.483398,3644.765625,1,3,3,Normal,0
774,556,24.779702,254,6197.080566,4318.132324,1,4,3,Normal,0
774,556,27.071819,254,6770.308594,4717.558594,1,4,3,Normal,0
534,354,28.361744,254,6419.76416,4137.478027,1,3,3,Normal,0
774,556,23.875788,254,5971.022949,4160.615723,1,1,1,Normal,0
860,642,20.497871,254,4901.268555,3577.258057,1,2,2,Normal,0
774,642,26.749956,254,6154.629883,5041.831543,1,2,2,Normal,0
774,556,27.180721,254,6797.543945,4736.536133,1,2,2,Normal,0
774,642,26.488776,254,6094.537598,4992.604492,1,2,2,Normal,0
774,556,25.817546,254,6456.631836,4498.988281,1,2,2,Normal,0
774,556,34.608166,254,8655.050781,6030.849121,1,2,2,Normal,0
774,556,28.147055,254,7039.211426,4904.930176,1,2,2,Normal,0
774,642,27.487964,254,6324.430664,5180.931641,1,2,2,Normal,0
774,642,24.317859,254,5595.053223,4583.430176,1,2,2,Normal,0
774,556,25.695568,254,6426.126465,4477.731934,1,2,2,Normal,0
774,642,28.115445,254,6468.801758,5299.199219,1,2,2,Normal,0
774,642,25.89061,254,5956.911621,4879.862305,1,3,3,Normal,0
774,556,31.025111,254,7758.975586,5406.462891,1,3,3,Normal,0
774,642,22.310035,254,5133.092773,4204.995605,1,3,3,Normal,0
774,556,29.889732,254,7475.032227,5208.61084,1,3,3,Normal,0
774,556,40.519995,254,10133.52246,7061.049805,1,2,2,Normal,0
774,556,27.807836,254,6954.376953,4845.817871,1,2,2,Normal,0
774,556,37.533922,254,9386.744141,6540.693848,1,2,3,Normal,0
774,556,30.212551,254,7555.764648,5264.865234,1,2,2,Normal,0
774,556,20.415264,254,5105.591309,3557.581543,1,2,2,Normal,0
774,556,31.870345,254,7970.357422,5553.753906,1,1,1,Normal,0
1006,734,18.299249,254,7111.666016,4954.280762,1,1,1,Normal,0
1006,798,24.880721,254,8748.535156,6814.948242,1,2,2,Normal,0
1004,746,25.782778,254,9998.290039,7088.906738,1,2,1,Normal,0
1004,720,32.235788,254,12500.69922,8550.966797,1,5,4,Normal,0
1004,700,38.418221,254,14898.18164,9915.945312,1,5,4,Normal,0
534,354,27.402426,254,6202.619629,3997.530518,1,3,3,Normal,0
1066,826,21.540384,254,8025.331543,6105.160156,1,5,4,Normal,0
756,354,26.238738,254,8408.744141,3827.768799,1,2,2,Normal,0
756,354,31.447297,254,10077.93359,4587.605469,1,4,4,Normal,0
756,268,23.141577,254,8405.020508,2764.646973,1,3,3,Normal,0
756,268,57.436274,254,20860.85547,6861.720215,1,3,3,Normal,0
756,354,33.859213,254,10850.88184,4939.461426,1,3,3,Normal,0
756,354,38.518359,254,12344.00098,5619.148926,1,4,4,Normal,0
756,354,34.983886,254,11211.30664,5103.531738,1,4,4,Normal,0
220,0,125000.0003,254,110000000.0,0.0,2,3,3,Normal,0
180,0,200000.0051,254,144000000.0,0.0,2,3,3,Normal,0
192,0,166666.6608,254,127999992.0,0.0,2,1,1,Normal,0
178,0,250000.0006,254,178000000.0,0.0,2,3,3,Normal,0
174,0,100000.0025,254,69600000.0,0.0,2,3,3,Normal,0
186,0,250000.0006,254,186000000.0,0.0,2,2,2,Normal,0
164,0,250000.0006,254,164000000.0,0.0,2,2,2,Normal,0
164,0,125000.0003,254,82000000.0,0.0,2,4,4,Normal,0
188,0,111111.1072,254,83555552.0,0.0,2,4,4,Normal,0
174,0,250000.0006,254,174000000.0,0.0,2,4,4,Normal,0
174,0,111111.1072,254,77333328.0,0.0,2,4,4,Normal,0
180,0,100000.0025,254,72000000.0,0.0,2,2,2,Normal,0
182,0,111111.1072,254,80888888.0,0.0,2,4,4,Normal,0
194,0,100000.0025,254,77600000.0,0.0,2,2,2,Normal,0
198,0,200000.0051,254,158400000.0,0.0,2,4,4,Normal,0
180,0,250000.0006,254,180000000.0,0.0,2,4,4,Normal,0
220,0,125000.0003,254,110000000.0,0.0,2,4,4,Normal,0
190,0,100000.0025,254,76000000.0,0.0,2,4,4,Normal,0
208,0,111111.1072,254,92444440.0,0.0,2,3,3,Normal,0
198,0,111111.1072,254,88000000.0,0.0,2,2,2,Normal,0
196,0,142857.1409,254,112000000.0,0.0,2,5,5,Normal,0
138,0,250000.0006,254,138000000.0,0.0,2,5,5,Normal,0
226,0,111111.1072,254,100444440.0,0.0,2,5,5,Normal,0
198,0,100000.0025,254,79200000.0,0.0,2,5,5,Normal,0
198,0,111111.1072,254,88000000.0,0.0,2,3,3,Normal,0
996,766,35.620547,254,13693.28809,10063.74219,1,2,2,Normal,0
534,268,24.575338,254,6304.393066,2935.933594,1,6,5,Normal,0
534,268,41.04012,254,10528.15918,4902.92627,1,6,5,Normal,0
588,268,21.597711,254,6104.953125,2580.206543,1,2,2,Normal,0
534,268,42.411217,254,10879.89063,5066.726562,1,6,5,Normal,0
534,354,24.919123,254,5640.516602,3635.260254,1,6,5,Normal,0
534,268,43.677912,254,11204.84082,5218.054688,1,6,5,Normal,0
534,268,20.69665,254,5309.380371,2472.559814,1,4,4,Normal,0
534,268,27.175293,254,6971.368652,3246.541748,1,3,3,Normal,0
534,354,26.695518,254,6042.608887,3894.405029,1,3,3,Normal,0
534,268,43.959134,254,11276.9834,5251.651367,1,3,3,Normal,0
978,86,43.571356,62,40583.60547,2141.220947,3,3,3,Normal,0
588,268,25.251208,254,7137.674805,3016.677734,1,3,3,Normal,0
534,268,32.911553,254,8442.910156,3931.833496,1,3,4,Normal,0
534,268,28.752707,254,7376.027832,3434.98999,1,2,2,Normal,0
534,354,24.695662,254,5589.935547,3602.661377,1,3,4,Normal,0
534,268,28.740531,254,7372.904297,3433.5354,1,4,4,Normal,0
588,268,20.753374,254,5866.287109,2479.336426,1,3,3,Normal,0
534,354,24.510194,254,5547.95459,3575.604736,1,2,2,Normal,0
978,86,50.184607,62,46743.375,2466.215088,3,4,4,Normal,0
978,86,50.178132,62,46737.34375,2465.896729,3,4,4,Normal,0
978,86,54.233717,62,50514.83594,2665.199951,3,4,4,Normal,0
978,86,59.511159,62,55430.39453,2924.54834,3,4,4,Normal,0
978,86,12.382828,62,11533.71973,608.527527,3,3,3,Normal,0
978,86,23.26022,62,21665.23242,1143.073608,3,3,3,Normal,0
978,86,19.431004,62,18098.5918,954.895081,3,4,4,Normal,0
978,86,36.419449,62,33922.11328,1789.755737,3,4,4,Normal,0
978,86,30.603903,62,28505.34961,1503.963257,3,5,5,Normal,0
978,86,13.90282,62,12949.4834,683.224304,3,4,4,Normal,0
978,86,26.27746,62,24475.57617,1291.349487,3,4,4,Normal,0
254,0,111111.1072,254,112888888.0,0.0,2,13,13,Normal,0
270,0,125000.0003,254,135000000.0,0.0,2,13,13,Normal,0
228,0,200000.0051,254,182400000.0,0.0,2,13,13,Normal,0
162,0,125000.0003,254,81000000.0,0.0,2,13,13,Normal,0
224,0,125000.0003,254,112000000.0,0.0,2,13,13,Normal,0
178,0,125000.0003,254,89000000.0,0.0,2,13,13,Normal,0
314,0,111111.1072,254,139555552.0,0.0,2,5,5,Normal,0
534,354,19.628332,254,4442.930664,2863.427246,1,3,3,Normal,0
224,0,125000.0003,254,112000000.0,0.0,2,5,5,Normal,0
534,268,27.181988,254,6973.085938,3247.341553,1,5,5,Normal,0
534,354,19.628332,254,4442.930664,2863.427246,1,3,3,Normal,0
104,0,200000.0051,254,83200000.0,0.0,2,3,4,Normal,0
534,268,35.184426,254,9025.977539,4203.366211,1,3,3,Normal,0
158,0,90.191661,254,38241.26563,0.0,2,1,1,Normal,0
534,268,25.320387,254,6495.523438,3024.942383,1,4,4,Normal,0
534,354,29.199388,254,6609.367188,4259.675293,1,2,2,Normal,0
534,268,23.147041,254,5937.987793,2765.299805,1,4,4,Normal,0
588,268,26.205588,254,7407.446289,3130.694336,1,3,3,Normal,0
978,86,11.352357,62,10573.91016,557.887268,3,3,3,Normal,0
978,86,35.407899,62,32979.92969,1740.045288,3,3,3,Normal,0
978,86,23.117569,62,21532.36523,1136.063354,3,4,4,Normal,0
978,86,57.640208,62,53687.73828,2832.604492,3,4,4,Normal,0
978,86,41.161699,62,38339.18359,2022.803467,3,2,2,Normal,0
978,86,44.109216,62,41084.58594,2167.652832,3,4,4,Normal,0
978,86,38.918077,62,36249.41016,1912.545532,3,2,2,Normal,0
978,86,11.580949,62,10786.82617,569.120911,3,2,2,Normal,0
978,86,22.470901,62,20930.03906,1104.284302,3,2,2,Normal,0
978,86,39.231951,62,36541.76172,1927.970215,3,3,3,Normal,0
46,0,0.0,0,0.0,0.0,2,1,1,Normal,0
978,86,20.231155,62,18843.87695,994.216797,3,4,4,Normal,0
1074,752,20.099907,254,8336.171875,5568.732422,1,1,1,Normal,0
980,808,28.868599,254,9886.807617,8006.224609,1,1,1,Normal,0
978,852,18.937105,254,6471.079102,5533.241699,1,2,2,Normal,0
978,86,31.23062,62,29089.0918,1534.761841,3,3,3,Normal,0
978,86,26.912725,62,25067.28125,1322.568237,3,4,4,Normal,0
976,732,34.946257,254,13169.2207,9431.810547,1,2,2,Normal,0
978,86,27.32603,62,25452.24414,1342.87915,3,4,4,Normal,0
980,832,28.21405,254,9662.640625,8050.408691,1,2,2,Normal,0
1044,788,23.439907,254,8545.520508,6339.936523,1,2,2,Normal,0
978,86,14.164334,62,13193.06543,696.075867,3,4,4,Normal,0
978,86,14.76049,62,13748.34277,725.372681,3,5,4,Normal,0
978,86,30.036472,62,27976.82813,1476.078125,3,4,4,Normal,0
978,86,12.842623,62,11961.98633,631.12323,3,4,4,Normal,0
978,86,42.11565,62,39227.71875,2069.68335,3,3,3,Normal,0
978,86,12.716961,62,11844.94043,624.947815,3,2,2,Normal,0
588,354,21.612468,254,5390.403809,3152.877686,1,3,3,Normal,0
978,86,30.301456,62,28223.64258,1489.100098,3,5,4,Normal,0
978,86,30.080486,62,28017.82422,1478.241089,3,6,6,Normal,0
978,86,44.528977,62,41475.5625,2188.28125,3,6,6,Normal,0
978,86,17.327032,62,16138.89356,851.499878,3,6,6,Normal,0
978,86,27.973146,62,26054.98828,1374.680298,3,4,5,Normal,0
978,86,26.109856,62,24319.46484,1283.112915,3,4,4,Normal,0
978,86,49.959321,62,46533.53906,2455.143799,3,4,4,Normal,0
978,86,15.628209,62,14556.56055,768.014832,3,4,4,Normal,0
978,86,19.611249,62,18266.47656,963.752808,3,4,5,Normal,0
978,86,20.499665,62,19093.97461,1007.412109,3,4,5,Normal,0
978,86,33.373858,62,31085.36523,1640.086792,3,6,6,Normal,0
978,86,31.174986,62,29037.27148,1532.027832,3,6,6,Normal,0
978,86,16.358848,62,15237.09863,803.920532,3,3,3,Normal,0
978,86,22.089684,62,20574.96289,1085.550171,3,3,3,Normal,0
978,86,35.776713,62,33323.45313,1758.169922,3,3,3,Normal,0
978,86,36.564028,62,34056.78125,1796.86084,3,8,7,Normal,0
978,86,13.861578,62,12911.06934,681.19751,3,3,3,Normal,0
978,86,13.861578,62,12911.06934,681.19751,3,3,3,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,11,11,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,11,11,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,11,11,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,6,6,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,10,10,Normal,0
104,0,111111.1072,254,46222220.0,0.0,2,17,17,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,17,17,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,6,6,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,6,6,Normal,0
104,0,125000.0003,254,52000000.0,0.0,2,15,15,Normal,0
534,268,28.613395,254,7340.289551,3418.346924,1,3,3,Normal,0
534,268,28.613395,254,7340.289551,3418.346924,1,3,3,Normal,0
534,354,24.625226,254,5573.992188,3592.385986,1,2,2,Normal,0
534,268,36.585098,254,9385.296875,4370.699707,1,2,2,Normal,0
534,268,24.090697,254,6180.066895,2878.0354,1,2,2,Normal,0
534,354,19.264264,254,4360.522949,2810.316162,1,2,2,Normal,0
534,268,29.566263,254,7584.731934,3532.182861,1,6,6,Normal,0
534,354,25.238016,254,5712.699219,3681.78125,1,3,3,Normal,0
534,354,19.142075,254,4332.865234,2792.490967,1,3,3,Normal,0
534,268,29.513907,254,7571.300781,3525.928223,1,3,3,Normal,0
534,268,38.587393,254,9898.953125,4609.907227,1,7,7,Normal,0
534,268,38.587393,254,9898.953125,4609.907227,1,7,7,Normal,0
534,354,22.754134,254,5150.465332,3319.426514,1,7,7,Normal,0
534,268,26.358286,254,6761.778809,3148.936523,1,4,4,Normal,0
588,354,24.905469,254,6211.716797,3633.268311,1,5,5,Normal,0
534,268,21.164409,254,5429.376465,2528.441406,1,1,2,Normal,0
534,268,29.659803,254,7608.728027,3543.35791,1,2,2,Normal,0
534,354,19.055433,254,4313.253418,2779.851318,1,4,4,Normal,0
534,354,22.082711,254,4998.486328,3221.477783,1,4,4,Normal,0
534,354,23.589194,254,5339.483398,3441.24707,1,2,2,Normal,0
534,268,25.39446,254,6514.525391,3033.791504,1,3,4,Normal,0
534,354,20.642667,254,4672.52832,3011.400879,1,1,1,Normal,0
534,354,19.545105,254,4424.092285,2851.285889,1,3,3,Normal,0
534,268,26.896808,254,6899.927734,3213.271973,1,4,4,Normal,0
534,354,18.108147,254,4098.832031,2641.658936,1,1,1,Normal,0
534,268,25.308597,254,6492.499023,3023.533691,1,5,5,Normal,0
586,682,20.110362,254,3763.260742,4378.8125,1,2,2,Normal,0
534,354,21.958576,254,4970.388184,3203.368652,1,5,5,Normal,0
534,268,36.893471,254,9464.405273,4407.540039,1,5,5,Normal,0
534,354,22.782769,254,5156.946777,3323.60376,1,5,5,Normal,0
534,268,35.584235,254,9128.541992,4251.129883,1,5,5,Normal,0
